Linux 4.15.0-96-generic (large_instance) 	04/20/20 	_x86_64_	(16 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:54:11     1000     10542   34.00   65.00    0.00    0.00    6.20    13 348222.00      0.00 1406588 1395776   4.24 127472.00      4.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:54:12     1000     10542   48.00   52.00    0.00    0.00    6.27    13 122430.00      0.00 1896308 1885496   5.72 437248.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:54:13     1000     10542   54.00   45.00    0.00    0.00    6.20    13 125167.00      0.00 2396852 2386040   7.24 446976.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:54:14     1000     10542   46.00   54.00    0.00    0.00    6.26    13 113566.00      0.00 2851196 2840384   8.62 405632.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:54:15     1000     10542   42.00   58.00    0.00    0.00    6.25    13 112997.00      0.00 3303164 3292352  10.00 403584.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:54:16     1000     10542   43.00   57.00    0.00    0.00    6.28    13 109878.00      0.00 3742724 3731912  11.33 392320.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:54:17     1000     10542   40.00   60.00    0.00    0.00    6.26    13  87263.00      0.00 4091732 4080920  12.39 311680.00      0.00      0.00       0  mySort

