Linux 4.15.0-96-generic (large_instance) 	04/24/20 	_x86_64_	(16 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:35:38     1000      2658   14.00   84.00    0.00    0.00    6.12     6 272366.00      0.00 24713684 1091308   3.31 852580.00      0.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:35:39     1000      2658   16.00   83.00    0.00    0.00    6.20     6 272536.00      0.00 24713684 2181364   6.62 814124.00      0.00      0.00       2  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:35:40     1000      2658   11.00   88.00    0.00    0.00    6.20     6 205012.00      0.00 24713684 3001348   9.11 617712.00      0.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:35:41     1000      2658   12.00   88.00    0.00    0.00    6.27     6 197269.00      0.00 24713684 3790444  11.51 598908.00      0.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:35:42     1000      2658   10.00   90.00    0.00    0.00    6.25     6 208238.00      0.00 24713684 4623364  14.04 633960.00      0.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:35:43     1000      2658  100.00   64.00    0.00    0.00   19.45     6 143204.00      0.00 24967664 5195424  15.77 388964.00      0.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:35:44     1000      2658  100.00    6.00    0.00    0.00   49.94     6  23352.00      0.00 24967664 5288352  16.06      0.00      0.00      0.00       0  sort

