Linux 4.15.0-96-generic (large_instance) 	04/20/20 	_x86_64_	(16 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:10     1000     15066   12.00   81.00    0.00    0.00    5.82     3 266444.00      0.00 24713688 1067464   3.24 828260.00      0.00      0.00       6  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:11     1000     15066  100.00   20.00    0.00    0.00   40.91     3  75443.00      0.00 24967668 1369188   4.16 148300.00      0.00      0.00       1  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:12     1000     15066  100.00    5.00    0.00    0.00   49.94     3  19531.00      0.00 24967668 1447068   4.39      0.00      0.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:13     1000     15066  100.00   24.00    0.00    0.00   31.77     3  56898.00      0.00 25033204 1674372   5.08      0.00  69864.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:14     1000     15066  100.00   31.00    0.00    0.00   19.67     3  42965.00      0.00 25033204 1845972   5.60      0.00 151428.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:15     1000     15066  100.00   25.00    0.00    0.00   16.68     3  34041.00      0.00 25033204 1982196   6.02      0.00 143580.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:16     1000     15066  100.00   36.00    0.00    0.00   13.63     3  24819.00      0.00 25033204 2081460   6.32      0.00 169592.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:17     1000     15066  100.00   31.00    0.00    0.00   13.86     3  23083.00      0.00 25033204 2173332   6.60      0.00 188652.00      0.00       0  sort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:45:18     1000     15066  100.00   27.00    0.00    0.00    9.15     3   9154.00      0.00 25033204 2210292   6.71      0.00 184564.00      0.00       0  sort

