Linux 4.15.0-96-generic (large_instance) 	04/24/20 	_x86_64_	(16 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:34     1000      1355   25.00   74.00    0.00    0.00    6.20    13 374000.00      0.00 2514028 1498564   4.55      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:35     1000      1355   27.00   73.00    0.00    0.00    6.26    13 282051.00      0.00 2637844 2627128   7.98 110832.00      4.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:36     1000      1355   56.00   44.00    0.00    0.00    6.27    13 125772.00      0.00 3140896 3130312   9.50 449152.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:37     1000      1355   48.00   52.00    0.00    0.00    6.25    13 122083.00      0.00 3629296 3618448  10.99 435968.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:38     1000      1355   49.00   51.00    0.00    0.00    6.27    13 119434.00      0.00 4107004 4096288  12.44 426624.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:39     1000      1355   50.00   48.00    0.00    0.00    6.14    13 111564.00      0.00 4553296 4542448  13.79 398464.00      0.00      0.00       2  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:40     1000      1355   41.00   58.00    0.00    0.00    6.20    13 112778.00      0.00 5004340 4993624  15.16 402688.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:41     1000      1355   47.00   52.00    0.00    0.00    6.21    13 114111.00      0.00 5460796 5450080  16.55 407552.00      0.00      0.00       1  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:42     1000      1355   50.00   50.00    0.00    0.00    6.27    13 122816.00      0.00 5952100 5941384  18.04 438656.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:43     1000      1355   50.00   51.00    0.00    0.00    6.32    13 123052.00      0.00 6444328 6433480  19.53 439424.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:44     1000      1355   49.00   51.00    0.00    0.00    6.27    13 119206.00      0.00 6921112 6910264  20.98 425728.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:45     1000      1355   44.00   55.00    0.00    0.00    6.20    10 117463.00      0.00 7391032 7380184  22.41 419584.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:46     1000      1355   55.00   45.00    0.00    0.00    6.26    10 123076.00      0.00 7883260 7872544  23.90 439552.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:47     1000      1355   36.00   63.00    0.00    0.00    6.20    10 112419.00      0.00 8332984 8322136  25.27 401408.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:48     1000      1355   39.00   61.00    0.00    1.00    6.26    10  88206.00      0.00 8685820 8675104  26.34 315136.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:49     1000      1355   36.00   64.00    0.00    0.00    6.25    10  89327.00      0.00 9043144 9032296  27.42 318976.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:50     1000      1355   36.00   64.00    0.00    0.00    6.27    10  89162.00      0.00 9399676 9388960  28.50 318464.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:51     1000      1355   38.00   62.00    0.00    0.00    6.26    10  89926.00      0.00 9759508 9748792  29.60 321152.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:52     1000      1355   45.00   55.00    0.00    0.00    6.27    10  90160.00      0.00 10120132 10109416  30.69 321920.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:53     1000      1355   37.00   62.00    0.00    0.00    6.20    10  89915.00      0.00 10479700 10468984  31.78 321152.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:54     1000      1355   45.00   56.00    0.00    0.00    6.32    10  93606.00      0.00 10854184 10843336  32.92 334336.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:55     1000      1355   41.00   58.00    0.00    0.00    6.19    10  91721.00      0.00 11221012 11210296  34.03 327552.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:56     1000      1355   94.00    6.00    0.00    0.00    6.26    10  10750.00      0.00 11264044 11253328  34.17  38400.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:57     1000      1355  100.00    0.00    0.00    0.00    6.25    10      0.00      0.00 11264044 11253328  34.17      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
02:32:58     1000      1355  100.00    0.00    0.00    0.00    6.26    10      0.00      0.00 11264044 11253328  34.17      0.00      0.00      0.00       0  mySort
