Linux 4.15.0-96-generic (ubuntu) 	04/26/20 	_x86_64_	(4 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:03:53     1000      3535   31.00   67.00    0.00    0.00   24.69     0 200159.00      6.00  814324  803344   9.84 157152.00      4.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:03:54     1000      3535   45.00   55.00    0.00    0.00   25.32     2  91928.00      0.00 1181944 1171096  14.34 328320.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:03:55     1000      3535   47.00   53.00    0.00    0.00   25.58     2  95054.00      0.00 1562236 1551520  19.00 339584.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:03:56     1000      3535   63.00   36.00    0.00    1.00   24.81     2 134643.00      0.00 2100796 2090080  25.59 480768.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:03:57     1000      3535   56.00   44.00    0.00    0.00   25.13     2 136012.00      0.00 2644768 2633920  32.25 485760.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:03:58     1000      3535   85.00   15.00    0.00    0.00   25.13     2  45433.00      0.00 2826532 2815816  34.48 162176.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:03:59     1000      3535  100.00    0.00    0.00    0.00   25.00     2      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:00     1000      3535  100.00    0.00    0.00    1.00   25.06     2      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:01     1000      3535   99.00    0.00    0.00    0.00   24.94     0      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:02     1000      3535  100.00    0.00    0.00    0.00   24.94     3      1.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:03     1000      3535  100.00    0.00    0.00    0.00   25.32     3      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:04     1000      3535  100.00    0.00    0.00    0.00   24.94     3      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:05     1000      3535  100.00    0.00    0.00    0.00   25.19     3      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:06     1000      3535  100.00    0.00    0.00    1.00   25.00     3      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:07     1000      3535   99.00    0.00    0.00    0.00   24.81     3      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:04:08     1000      3535  100.00    0.00    0.00    0.00   25.13     3      0.00      0.00 2826532 2815816  34.48      0.00      0.00      0.00       0  mySort

