Linux 4.15.0-96-generic (team25-hw6) 	04/26/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:09:58    64055     27237    2.00    2.00  100.00    0.00    4.89    15     81.00      0.00 13872920 8436336   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:09:59    64055     27237    0.00    9.00  100.00    0.00    4.44    19   3636.00      0.00 13872920 8436336   4.29      0.00    296.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:00    64055     27237    0.00    6.00  100.00    0.00    2.30    47   8177.00      0.00 13872920 8436336   4.29      0.00     24.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:01    64055     27237    2.00  100.00  100.00    0.00    8.07    19  16635.00      0.00 13881116 8436352   4.29      0.00 264864.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:02    64055     27237    0.00    7.00  100.00    0.00    4.69    19   2703.00      0.00 13881116 8436352   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:03    64055     27237    4.00   11.00  100.00    0.00    5.73    29    702.00      0.00 13881116 8436352   4.29      0.00    224.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:04    64055     27237    2.00    5.00  100.00    1.00    5.68    29   2273.00      0.00 13881116 8436352   4.29      0.00     24.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:05    64055     27237    0.00    4.00   39.00    0.00    0.85    29    875.00      0.00 13881116 8436352   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:06    64055     27237    1.00    3.00   94.00    0.00    2.04    29    580.00      0.00 13881116 8436352   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:07    64055     27237    0.00    4.00  100.00    0.00    8.09    29   8240.00      0.00 13881116 8436352   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:10:08    64055     27237    0.00    2.00  100.00    0.00    8.33    18   4031.00      0.00 13881116 8436352   4.29      0.00    312.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
