Linux 4.15.0-96-generic (team25-hw6) 	04/27/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:19:52    64055     14726   15.53   78.64  100.00    0.00    6.01     7      0.00      0.00 11882332 5561156   2.83      0.00 704594.17      0.00       0  qemu-system-x86
07:19:52    64055     15040    0.00    0.00    1.94    0.00    0.04    22      0.00      0.00 11773476 4581288   2.33      0.00      0.00      0.00       0  qemu-system-x86
07:19:52    64055     15126    0.00    0.00    2.91    0.00    0.06    42      0.00      0.00 10318292 2207012   1.12      0.00     15.53      0.00       0  qemu-system-x86
07:19:52    64055     15212    0.00    0.00    1.94    0.00    0.04    21     27.18      0.00 10776044 2961036   1.51      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:19:53    64055     14726    8.00   75.00  100.00    0.00    4.62     7    236.00      0.00 11882332 5561156   2.83      0.00 468652.00      0.00       0  qemu-system-x86
07:19:53    64055     15040    0.00    0.00    2.00    0.00    0.04    22      0.00      0.00 11773476 4581288   2.33      0.00      0.00      0.00       0  qemu-system-x86
07:19:53    64055     15126    0.00    0.00    1.00    0.00    0.02    42      1.00      0.00 10318292 2207012   1.12      0.00      0.00      0.00       0  qemu-system-x86
07:19:53    64055     15212    0.00    0.00    3.00    0.00    0.04    21      5.00      0.00 10776044 2961036   1.51      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:19:54    64055     14726    1.00    5.00  100.00    0.00    5.21     7      9.00      0.00 11882332 5561156   2.83      0.00      0.00      0.00       0  qemu-system-x86
07:19:54    64055     15040    1.00    0.00    0.00    0.00    0.02    22      8.00      0.00 11773476 4581288   2.33      0.00     16.00      0.00       0  qemu-system-x86
07:19:54    64055     15126    1.00    0.00    2.00    0.00    0.06    44      0.00      0.00 10318292 2207012   1.12      0.00      0.00      0.00       0  qemu-system-x86
07:19:54    64055     15212    0.00    1.00    3.00    0.00    0.06    21      0.00      0.00 10776044 2961036   1.51      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:19:55    64055     14726    2.00   10.00   15.00    0.00    0.56     7      6.00      0.00 11882332 5561156   2.83      0.00      4.00      0.00       0  qemu-system-x86
07:19:55    64055     15040    1.00    0.00    0.00    0.00    0.02    22      0.00      0.00 11773476 4581288   2.33      0.00      0.00      0.00       0  qemu-system-x86
07:19:55    64055     15126    1.00    0.00    1.00    0.00    0.04    46      0.00      0.00 10318292 2207012   1.12      0.00     12.00      0.00       0  qemu-system-x86
07:19:55    64055     15212    0.00    0.00    1.00    0.00    0.02    21      0.00      0.00 10776044 2961036   1.51      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:19:56    64055     14726    0.00   11.00    5.00    0.00    0.33     7     11.00      0.00 11882332 5561156   2.83      0.00      0.00      0.00       0  qemu-system-x86
07:19:56    64055     15040    0.00    1.00    1.00    0.00    0.04    22      0.00      0.00 11773476 4581288   2.33      0.00      0.00      0.00       0  qemu-system-x86
