Linux 4.15.0-96-generic (team25-hw6) 	04/25/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:12    64055      4870   25.00   89.00  100.00    1.00    5.37    39    405.00      0.00 59570432 33594592  17.09      0.00 411144.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:13    64055      4870   18.00   99.00  100.00    0.00    5.43    38    138.00      0.00 59693372 33594592  17.09      0.00 391980.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:14    64055      4870   12.00  100.00  100.00    0.00    5.50    12    802.00      0.00 59693372 33594592  17.09      0.00 385540.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:15    64055      4870   22.00  100.00  100.00    0.00    5.53    45    420.00      0.00 59693372 33594592  17.09      0.00 402712.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:16    64055      4870   11.00   98.00  100.00    0.00    5.06    47     35.00      0.00 59693372 33594592  17.09      0.00 351416.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:17    64055      4870   25.00   96.00  100.00    0.00    5.49     3     23.00      0.00 59693372 33594592  17.09      0.00 371020.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:18    64055      4870   17.00  100.00  100.00    0.00    5.67     7     22.00      0.00 59693372 33594592  17.09      0.00 434608.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:19    64055      4870   17.00   89.00  100.00    0.00    6.62     7     25.00      0.00 59693372 33594592  17.09      0.00 562484.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:20    64055      4870   19.00   75.00  100.00    1.00    5.70     7     40.00      0.00 59693372 33594592  17.09     72.00 500224.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:21    64055      4870   28.00   62.00  100.00    0.00    5.69     7   1098.00      0.00 59693372 33594592  17.09      0.00 494072.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:22    64055      4870   16.00   72.00  100.00    0.00    6.38     7     71.00      0.00 59693372 33594592  17.09      0.00 599560.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:23    64055      4870   22.00   66.00  100.00    0.00    6.83     8     42.00      0.00 59693372 33594592  17.09      0.00 687172.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:24    64055      4870   19.00   67.00  100.00    0.00    6.64     8     18.00      0.00 59693372 33594592  17.09      0.00 685756.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:25    64055      4870   23.00   70.00  100.00    0.00    6.32     8     16.00      0.00 59693372 33594592  17.09      0.00 601132.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:26    64055      4870   18.00   74.00  100.00    0.00    5.13     8     28.00      0.00 59693372 33594592  17.09      0.00 421388.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:27    64055      4870   24.00   76.00  100.00    0.00    5.27    13     13.00      0.00 59693372 33594592  17.09      0.00 420396.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:28    64055      4870   16.00   84.00  100.00    0.00    5.31    13     14.00      0.00 59693372 33594592  17.09      0.00 416412.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:29    64055      4870   14.00   90.00  100.00    0.00    5.70    13    804.00      0.00 59693372 33594592  17.09      0.00 444212.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:30    64055      4870   12.00   94.00  100.00    0.00    5.89    13    321.00      0.00 59693372 33594592  17.09      0.00 477112.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:31    64055      4870   14.00   85.00  100.00    0.00    5.76    13     29.00      0.00 59693372 33594592  17.09      0.00 438396.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:32    64055      4870   23.00   85.00  100.00    1.00    5.51    13     18.00      0.00 59693372 33594592  17.09      0.00 428032.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:33    64055      4870   16.00   97.00  100.00    0.00    5.61    13     13.00      0.00 59693372 33594592  17.09      0.00 412844.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:34    64055      4870   14.00  100.00  100.00    0.00    5.60    27     20.00      0.00 59693372 33594592  17.09      0.00 410504.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:35    64055      4870   25.00   98.00  100.00    0.00    5.26    27    897.00      0.00 59693372 33594592  17.09      0.00 472120.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:36    64055      4870    9.00   77.00  100.00    0.00    4.18    27   1065.00      0.00 59693372 33594592  17.09      0.00 318652.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:37    64055      4870    9.00   21.00  100.00    0.00    7.76    29    287.00      0.00 59693372 33594592  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:38    64055      4870    5.00    0.00   24.00    0.00    0.61    29   1652.00      0.00 59693372 33594592  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:39    64055      4870    0.00    3.00   15.00    0.00    0.33    29     40.00      0.00 59693372 33594592  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:40    64055      4870    0.00    5.00   14.00    0.00    0.40    29     13.00      0.00 59693372 33594592  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:41    64055      4870    0.00    6.00   10.00    0.00    0.33    29    186.00      0.00 59693372 33594592  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:42    64055      4870    5.00    0.00   10.00    0.00    0.31    29      4.00      0.00 59693372 33594592  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:43    64055      4870    1.00   10.00   16.00    0.00    0.56    29     67.00      0.00 59693372 33594592  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:44    64055      4870    4.00   18.00  100.00    0.00    3.03    13   3316.00      0.00 59693372 33594592  17.09      0.00   1368.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:45    64055      4870   22.00  100.00  100.00    0.00   16.33    24  49751.00      0.00 59693372 33594784  17.09      0.00     44.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:46    64055      4870   18.00  100.00  100.00    0.00   11.82    24  87340.00      0.00 59693372 33594784  17.09      0.00     40.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:47    64055      4870   23.00  100.00  100.00    0.00   12.21    24  84230.00      0.00 59693372 33594784  17.09      0.00     44.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:48    64055      4870   26.00  100.00  100.00    0.00   11.86    17  42540.00      0.00 59693372 33594784  17.09      0.00     40.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:49    64055      4870   26.00  100.00  100.00    0.00   10.47    42  36137.00      0.00 59693372 33594784  17.09      0.00 132428.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:50    64055      4870   16.00  100.00  100.00    0.00   10.92    31  34352.00      0.00 59693372 33594784  17.09      0.00 172208.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:51    64055      4870   14.00  100.00  100.00    0.00    8.36     4  42193.00      0.00 59693372 33594784  17.09      0.00 224152.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:52    64055      4870   10.00  100.00  100.00    0.00    8.12    24  45624.00      0.00 59693372 33594784  17.09      0.00 264228.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:53    64055      4870    5.00  100.00  100.00    0.00    6.85    11  29340.00      0.00 59693372 33594784  17.09      0.00 198176.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:54    64055      4870    9.00  100.00  100.00    1.00   11.02    39  29003.00      0.00 59693372 33594784  17.09      0.00 314044.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:55    64055      4870   13.00  100.00   87.00    0.00    8.36    17  13766.00      0.00 59693372 33594784  17.09      4.00 370980.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:56    64055      4870    2.00  100.00   83.00    0.00    7.79    21  14173.00      0.00 59693372 33594784  17.09      0.00 318488.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:57    64055      4870    0.00  100.00   62.00    0.00    5.18     6   7119.00      0.00 59693372 33594784  17.09      0.00 232280.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:58    64055      4870   11.00  100.00  100.00    0.00    7.27    16  13585.00      0.00 59693372 33594784  17.09      4.00 284128.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:06:59    64055      4870   23.00  100.00  100.00    0.00   12.10    47  52933.00      0.00 59693372 33594784  17.09   1592.00    192.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:00    64055      4870   15.00  100.00  100.00    0.00   10.65    44  67864.00      0.00 59693372 33594784  17.09     44.00 197916.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:01    64055      4870   14.00  100.00  100.00    0.00    9.80     4  97110.00      0.00 59693372 33594784  17.09      0.00 140424.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:02    64055      4870    7.00  100.00  100.00    0.00    9.70    14  81039.00      0.00 59693372 33594784  17.09      0.00 252388.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:03    64055      4870   14.00  100.00  100.00    0.00   10.47    18  91238.00      0.00 59693372 33594784  17.09      0.00 268408.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:04    64055      4870    2.00  100.00  100.00    0.00    8.15    21  78303.00      0.00 59693372 33594784  17.09      0.00 131600.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:05    64055      4870   17.00  100.00  100.00    1.00    9.60     6  75653.00      0.00 59693372 33594784  17.09      0.00 283168.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:06    64055      4870    2.00  100.00  100.00    0.00   11.10    40  51816.00      0.00 59693372 33594784  17.09      0.00 349980.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:07    64055      4870    4.00  100.00   80.00    1.00    9.99    33  51129.00      0.00 59709764 33594784  17.09      0.00 311584.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:08    64055      4870    0.00  100.00  100.00    0.00   12.02    21  51319.00      0.00 59709764 33594784  17.09      0.00 381104.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:09    64055      4870    4.00  100.00   90.00    0.00    9.29     2  44930.00      0.00 59709764 33594784  17.09      0.00 299692.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:10    64055      4870   10.00  100.00  100.00    0.00    7.94    36  50816.00      0.00 59709764 33594784  17.09      0.00 158604.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:11    64055      4870   10.00  100.00  100.00    0.00   11.94    40 190678.00      0.00 59709764 33594784  17.09      0.00     32.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:12    64055      4870   19.00  100.00  100.00    0.00   13.72    12 157424.00      0.00 59709764 33594784  17.09      0.00 129056.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:13    64055      4870   21.00  100.00   99.00    0.00    7.28    28  66339.00      0.00 59709764 33594784  17.09      0.00 134892.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:14    64055      4870    5.00  100.00  100.00    0.00   11.76     2  85968.00      0.00 59709764 33594784  17.09      0.00 264376.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:15    64055      4870    5.00  100.00  100.00    0.00    8.09     8  84143.00      0.00 59709764 33594784  17.09      0.00 187936.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:16    64055      4870    4.00  100.00  100.00    0.00    9.00     6  79898.00      0.00 59709764 33594784  17.09      0.00 208416.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:17    64055      4870   13.00  100.00  100.00    1.00    9.61    19  80223.00      0.00 59709764 33594784  17.09     32.00 198828.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:18    64055      4870    1.00  100.00   77.00    0.00    9.38    13  45733.00      0.00 59709764 33594784  17.09      0.00 368380.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:19    64055      4870   12.00  100.00   86.00    0.00    9.36    13  41909.00      0.00 59709764 33594784  17.09      0.00 387400.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:20    64055      4870   11.00  100.00   66.00    0.00    8.29    30  35884.00      0.00 59709764 33594784  17.09      0.00 328984.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:21    64055      4870    0.00  100.00   78.00    0.00    8.07    42  38298.00      0.00 59709764 33594784  17.09      0.00 333276.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:22    64055      4870    4.00  100.00  100.00    0.00    6.68    44  62771.00      0.00 59709764 33594784  17.09      0.00 167388.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:23    64055      4870   26.00  100.00  100.00    0.00   10.95    42  98209.00      0.00 59709764 33594784  17.09      0.00     40.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:24    64055      4870   17.00  100.00  100.00    0.00   11.93    23  79415.00      0.00 59709764 33594784  17.09      0.00     56.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:25    64055      4870   12.00  100.00  100.00    0.00   10.18     5  50309.00      0.00 59709764 33594784  17.09      0.00 131692.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:07:26    64055      4870    9.00  100.00  100.00    0.00    9.34    36  29566.00      0.00 59709764 33594784  17.09      0.00 264224.00      0.00       0  qemu-system-x86

