Linux 4.15.0-96-generic (team25-hw6) 	04/26/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:28    64055     27237    1.00   12.00  100.00    0.00    5.13    28   3058.00      0.00 13823776 8436292   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:29    64055     27237    1.00    6.00  100.00    0.00    4.82    28   6934.00      0.00 13823776 8436292   4.29      0.00    280.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:30    64055     27237    0.00   49.00  100.00    0.00    4.25    44  29539.00      0.00 13823776 8436372   4.29      0.00 136856.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:31    64055     27237    0.00  100.00   98.00    0.00    5.71    44  23912.00      0.00 13823776 8436372   4.29      0.00 299036.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:32    64055     27237    0.00   12.00   17.00    0.00    0.61    44    272.00      0.00 13823776 8436372   4.29      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:33    64055     27237    3.00   46.00  100.00    0.00    6.18    32   6888.00      0.00 13823776 8436372   4.29      0.00     64.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:34    64055     27237    0.00    5.00   78.00    0.00    1.71     4   6700.00      0.00 13823776 8436372   4.29      0.00    392.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:35    64055     27237    1.00   99.00  100.00    0.00    4.63     4  31362.00      0.00 13823776 8436372   4.29      0.00 171824.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:36    64055     27237    5.00   80.00  100.00    0.00    4.29    39   7708.00      0.00 13823776 8436372   4.29      0.00 183900.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:37    64055     27237    3.00   75.00  100.00    0.00    5.80    39   3658.00      0.00 13823776 8436372   4.29      0.00 116696.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:38    64055     27237    3.00    1.00  100.00    0.00    5.51    39   2015.00      0.00 13823776 8436372   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:39    64055     27237    0.00    8.00  100.00    0.00    4.93    39   3495.00      0.00 13823776 8436372   4.29      0.00    348.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:40    64055     27237    3.00   12.00  100.00    0.00    3.99    26    570.00      0.00 13823776 8436372   4.29      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:41    64055     27237    2.00    1.00  100.00    0.00    3.09    26   2400.00      0.00 13823776 8436372   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:42    64055     27237    2.00    5.00  100.00    0.00    5.63    26   2831.00      0.00 13823776 8436372   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:43    64055     27237    2.00    1.00  100.00    0.00    4.05    26   1485.00      0.00 13823776 8436372   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:44    64055     27237    2.00    4.00   19.00    0.00    0.52    26    175.00      0.00 13823776 8436372   4.29      0.00    132.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:45    64055     27237    2.00    2.00   10.00    0.00    0.29    26   1608.00      0.00 13823776 8436372   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:46    64055     27237    2.00    1.00    5.00    0.00    0.17    26     65.00      0.00 13823776 8436372   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:47    64055     27237    0.00    3.00    9.00    0.00    0.25    26    128.00      0.00 13725424 8436252   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:48    64055     27237    1.00    2.00    8.00    0.00    0.23    26   1616.00      0.00 13717228 8436240   4.29      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
05:39:49    64055     27237    2.00    2.00    8.00    0.00    0.25    26    216.00      0.00 13709032 8436228   4.29      0.00     12.00      0.00       0  qemu-system-x86

